,sh.600000,sh.600016,sh.600019,sh.600028,sh.600029,sh.600030,sh.600031,sh.600036,sh.600048,sh.600050,sh.600104,sh.600196,sh.600276,sh.600309,sh.600340,sh.600519,sh.600585,sh.600690,sh.600703,sh.600837,sh.600887,sh.601066,sh.601088,sh.601111,sh.601138,sh.601166,sh.601186,sh.601211,sh.601229,sh.601288,sh.601318,sh.601319,sh.601328,sh.601336,sh.601390,sh.601398,sh.601601,sh.601628,sh.601668,sh.601688,sh.601766,sh.601800,sh.601818,sh.601857,sh.601888,sh.601939,sh.601988,sh.601989,sh.603259,sh.603993
2019-07-26,11.87,6.04,6.29,5.28,7.34,23.39,14.65,37.22,14.48,5.96,24.35,27.06,66.82,43.41,31.0,965.03,41.26,16.83,11.47,13.81,32.34,19.43,19.13,9.05,13.25,19.22,10.02,18.07,9.22,3.59,90.1,9.04,5.78,55.53,6.44,5.69,38.64,30.3,6.03,21.41,8.05,11.21,3.87,6.54,89.6,7.36,3.7,5.95,67.2,3.61
2019-07-29,11.86,6.04,6.32,5.25,7.33,23.17,14.34,36.83,14.47,5.98,24.67,26.73,66.65,44.38,30.6,976.41,40.99,16.68,11.79,13.61,32.24,19.5,19.02,8.98,13.31,19.19,10.05,17.89,9.21,3.6,89.45,9.02,5.78,55.05,6.44,5.65,38.6,29.93,6.01,20.4,7.94,11.12,3.94,6.54,90.5,7.37,3.7,6.02,66.92,3.54
2019-07-30,11.86,6.07,6.38,5.26,7.35,23.41,14.31,36.77,14.62,5.97,24.9,26.81,66.96,43.98,30.72,978.93,40.84,16.88,11.51,13.8,31.95,19.69,19.28,9.02,13.39,19.5,10.1,18.08,9.27,3.61,89.98,9.13,5.82,56.61,6.44,5.66,39.55,30.36,6.03,20.44,7.91,11.19,3.95,6.54,89.94,7.4,3.72,6.01,66.43,3.54
2019-07-31,11.87,6.07,6.38,5.27,7.28,23.23,14.12,36.56,14.21,5.93,24.84,26.3,66.94,43.98,29.2,972.6,39.53,16.83,11.45,13.86,31.2,19.38,19.21,8.95,13.67,19.13,9.71,18.11,9.31,3.6,88.09,9.09,5.81,55.55,6.36,5.64,38.6,29.69,5.89,20.32,7.88,10.96,3.93,6.51,90.5,7.37,3.71,6.0,64.99,3.62
2019-08-01,11.65,6.02,6.26,5.23,7.14,22.92,14.19,36.2,13.83,5.87,24.59,25.96,66.73,43.91,28.66,959.3,39.2,16.88,11.67,13.73,31.32,18.62,19.06,8.73,13.42,18.86,9.64,17.88,9.23,3.58,87.51,9.02,5.78,55.97,6.32,5.61,38.43,29.57,5.82,19.94,7.82,10.88,3.92,6.46,89.5,7.33,3.68,5.94,64.89,3.72
2019-08-02,11.48,5.96,6.18,5.13,6.97,21.71,13.93,35.75,13.82,5.71,24.18,24.9,66.04,43.5,28.23,954.45,38.57,16.18,11.39,13.29,31.14,17.89,18.63,8.5,12.89,18.79,9.52,17.29,9.14,3.55,86.03,8.78,5.68,54.64,6.2,5.56,37.56,29.03,5.78,19.53,7.71,10.71,3.86,6.33,90.47,7.21,3.64,5.75,63.86,3.65
2019-08-05,11.24,5.85,6.04,5.04,6.71,20.94,13.59,35.21,13.39,5.61,23.61,24.45,64.1,41.82,27.07,942.43,37.81,15.8,11.37,12.94,30.81,17.37,18.14,8.09,12.62,18.36,9.41,16.9,8.97,3.5,84.61,8.6,5.57,52.85,6.08,5.48,36.79,28.5,5.64,19.32,7.55,10.61,3.79,6.25,85.8,7.1,3.58,5.7,62.8,3.56
2019-08-06,11.09,5.77,5.91,4.99,6.66,20.85,13.56,34.88,13.53,5.45,23.82,24.58,64.74,41.85,26.93,946.3,38.4,15.43,10.61,12.84,28.1,17.94,17.95,7.85,12.33,18.2,9.19,16.79,8.93,3.46,84.51,8.44,5.51,52.05,5.86,5.41,36.85,28.36,5.59,19.12,7.31,10.35,3.73,6.16,85.85,7.03,3.53,5.5,62.9,3.39
2019-08-07,11.07,5.74,5.86,4.97,6.6,20.5,13.58,34.53,13.72,5.42,23.62,24.32,65.5,41.79,26.86,945.0,38.26,15.41,10.48,12.54,28.16,17.33,18.0,7.78,12.24,18.29,9.14,16.6,8.9,3.43,83.47,8.32,5.49,51.05,5.83,5.39,36.74,27.9,5.55,18.9,7.31,10.24,3.7,6.2,86.2,7.03,3.52,5.4,62.99,3.73
2019-08-08,11.26,5.77,5.9,4.98,6.62,20.91,13.56,35.36,13.76,5.45,24.38,24.9,66.66,43.8,26.82,971.68,38.63,15.15,10.63,12.72,28.06,17.54,18.12,7.84,12.35,18.7,9.17,16.78,9.04,3.46,84.51,8.41,5.51,51.77,5.92,5.43,37.11,28.1,5.59,19.23,7.33,10.29,3.76,6.17,87.52,7.14,3.54,5.92,65.17,3.74
2019-08-09,11.37,5.78,5.89,4.98,6.49,20.79,13.48,34.99,13.51,5.29,24.38,24.91,66.88,42.94,26.44,962.03,38.36,15.19,10.38,12.58,27.4,16.92,18.06,7.74,12.29,18.6,9.1,16.6,9.04,3.46,84.35,8.22,5.52,49.87,5.92,5.46,36.85,28.17,5.55,19.13,7.32,10.24,3.77,6.17,87.4,7.14,3.56,5.76,65.18,3.84
2019-08-12,11.43,5.83,5.92,4.99,6.56,21.34,13.71,35.41,13.92,5.41,24.31,25.34,67.25,43.68,26.87,1018.63,38.74,15.38,11.01,12.93,28.14,17.45,18.41,7.83,12.86,18.83,9.19,16.68,9.19,3.48,86.5,8.35,5.53,51.15,5.96,5.51,37.65,28.55,5.6,19.49,7.45,10.3,3.77,6.19,87.6,7.19,3.58,5.82,67.6,3.72
2019-08-13,11.33,5.8,5.87,4.94,6.67,21.07,13.26,34.85,13.68,5.41,23.93,24.78,67.06,42.48,26.44,1017.95,38.07,15.06,11.02,12.78,28.21,16.95,18.3,7.84,13.49,18.38,9.05,16.5,9.21,3.45,85.01,8.23,5.5,49.97,5.91,5.51,36.5,27.7,5.48,19.24,7.43,10.16,3.73,6.14,86.8,7.1,3.58,5.89,68.86,3.75
2019-08-14,11.28,5.79,5.89,4.97,6.71,21.15,13.11,34.86,13.63,5.42,24.4,24.96,68.69,42.88,26.3,1043.33,38.39,15.15,11.13,12.78,28.23,16.95,18.4,7.9,13.69,18.09,9.06,16.54,9.14,3.44,85.04,8.31,5.5,49.94,5.94,5.53,36.31,27.75,5.44,19.25,7.45,10.17,3.79,6.14,88.65,7.08,3.57,6.11,70.25,3.85
2019-08-15,11.29,5.79,5.85,4.97,6.69,21.2,13.3,34.87,13.95,5.74,24.65,25.16,69.0,42.89,26.22,1044.9,38.61,14.88,11.26,12.76,28.14,16.82,18.5,7.88,14.29,18.05,8.99,16.49,9.1,3.43,86.31,8.29,5.48,50.0,5.94,5.56,36.85,28.04,5.47,19.26,7.3,10.0,3.79,6.1,87.43,7.1,3.58,5.99,68.36,3.78
2019-08-16,11.22,5.77,5.84,4.97,6.68,21.33,13.26,35.16,13.85,5.63,24.54,25.91,69.12,42.6,26.05,1054.6,38.84,14.92,11.59,12.79,28.7,16.92,18.54,7.89,14.36,17.93,8.98,16.51,9.08,3.42,87.46,8.33,5.45,50.16,5.93,5.5,36.77,28.25,5.45,19.06,7.23,9.97,3.77,6.1,90.72,7.09,3.57,5.87,71.9,3.73
2019-08-19,11.38,5.83,5.93,5.04,6.88,23.13,13.56,35.3,14.28,5.76,24.5,26.55,71.94,43.5,27.83,1055.88,39.63,15.4,12.19,13.84,29.2,18.61,18.89,8.19,15.09,18.04,9.19,17.56,9.14,3.43,88.45,8.62,5.5,51.96,6.04,5.47,38.24,29.2,5.59,20.41,7.38,10.17,3.75,6.18,90.9,7.07,3.58,5.94,74.0,3.76
2019-08-20,11.37,5.82,5.92,5.05,6.82,22.76,13.95,35.33,14.45,5.98,24.26,26.58,71.96,43.89,27.39,1070.0,39.63,15.51,11.93,13.81,28.97,18.8,18.88,8.1,14.77,18.16,9.2,17.52,9.05,3.43,87.94,8.48,5.47,51.24,6.05,5.42,37.92,28.81,5.62,20.03,7.41,10.2,3.72,6.19,91.2,6.99,3.56,6.02,76.51,3.76
2019-08-21,11.41,5.82,5.91,5.03,6.81,22.64,13.66,35.45,14.54,6.15,24.09,26.1,71.71,43.51,27.49,1066.0,39.91,15.31,12.09,13.74,28.18,19.1,18.95,8.08,15.15,18.1,9.17,17.46,8.96,3.42,87.73,8.44,5.48,51.39,6.04,5.43,38.58,29.04,5.6,19.99,7.37,10.14,3.74,6.17,90.8,7.0,3.55,5.93,76.83,3.66
2019-08-22,11.43,5.81,5.89,5.01,6.79,22.71,13.4,35.34,14.36,6.15,24.27,26.41,71.73,43.33,27.54,1104.0,39.16,15.25,11.66,13.77,28.29,18.85,18.59,8.09,14.82,18.17,9.14,17.43,8.94,3.41,87.98,8.46,5.46,51.61,6.04,5.39,39.11,28.91,5.57,19.89,7.33,10.11,3.72,6.15,94.35,6.95,3.54,5.95,77.4,3.66
2019-08-23,11.59,5.83,5.92,5.01,6.76,22.64,14.11,36.27,14.47,6.05,24.6,27.5,76.6,42.91,27.4,1130.1,40.12,15.24,11.02,13.68,28.6,18.64,18.78,8.11,14.95,18.4,9.11,17.37,8.97,3.41,89.89,8.57,5.47,52.18,6.0,5.42,40.02,29.41,5.56,19.77,7.28,10.06,3.71,6.12,95.28,7.01,3.54,5.92,82.57,3.58
2019-08-26,11.3,5.78,5.85,4.97,6.64,22.22,13.78,35.0,14.44,5.97,24.03,28.41,75.55,42.46,26.86,1102.95,39.58,15.13,10.54,13.59,28.17,18.52,18.69,7.94,14.23,18.1,8.98,17.05,8.91,3.38,87.5,8.42,5.43,50.8,5.9,5.38,38.7,28.71,5.45,19.36,7.22,9.97,3.67,6.07,94.84,6.93,3.52,5.86,82.09,3.6
2019-08-27,11.3,5.82,5.95,4.99,6.82,22.77,13.83,34.75,14.37,6.04,24.96,28.25,75.8,44.2,27.38,1109.0,39.8,15.67,10.93,13.83,28.65,20.19,18.8,8.06,14.4,18.27,9.28,17.44,8.95,3.41,87.68,8.57,5.46,51.6,6.17,5.42,38.17,29.55,5.48,19.67,7.36,10.17,3.67,6.1,95.57,6.95,3.57,5.92,83.32,3.67
2019-08-28,11.32,5.83,5.89,4.98,6.63,22.42,13.56,34.5,14.25,5.93,25.08,27.8,77.12,43.68,27.44,1100.11,39.5,15.69,10.79,13.66,29.48,19.39,18.83,7.94,14.08,17.37,9.17,17.21,8.96,3.4,86.9,8.46,5.44,50.99,6.08,5.4,37.46,29.02,5.57,19.27,7.33,10.07,3.69,6.09,94.89,6.95,3.54,5.97,83.27,3.61
2019-08-29,11.23,5.83,5.86,4.99,6.62,22.25,13.46,33.93,13.71,5.95,24.72,27.82,76.94,45.2,26.62,1113.1,39.14,15.55,10.92,13.66,29.1,19.1,18.55,7.97,14.37,17.18,9.1,17.11,8.92,3.39,86.7,8.42,5.42,48.8,6.05,5.42,37.47,28.64,5.5,19.0,7.35,9.98,3.75,6.09,94.9,6.94,3.53,5.96,82.75,3.58
2019-08-30,11.28,5.81,5.81,4.98,6.57,22.32,13.47,34.28,13.45,5.85,25.08,27.65,80.05,44.71,26.68,1142.0,39.43,15.91,10.82,13.66,28.65,19.22,18.69,7.89,14.21,17.17,9.1,17.09,9.02,3.4,87.32,8.4,5.41,48.23,6.01,5.39,37.8,28.85,5.47,18.96,7.28,9.98,3.76,6.12,95.48,6.9,3.53,6.08,86.7,3.59
2019-09-02,11.34,5.88,5.87,5.02,6.69,22.77,13.73,34.34,13.48,5.95,24.94,28.2,79.61,44.9,26.59,1138.76,40.96,15.99,11.0,14.09,28.58,19.92,19.37,7.93,14.52,17.26,9.43,17.43,9.01,3.41,88.5,8.58,5.44,49.13,6.12,5.39,37.68,28.93,5.56,19.35,7.37,10.22,3.78,6.16,94.39,6.88,3.54,6.18,87.42,3.63
2019-09-03,11.35,5.9,5.89,5.02,6.66,22.84,13.59,34.15,13.3,5.99,24.61,27.93,78.5,44.7,26.41,1140.0,41.73,15.75,11.52,14.09,28.41,20.04,19.38,7.9,15.01,17.24,9.48,17.56,8.99,3.41,88.25,8.57,5.44,49.89,6.17,5.4,37.62,28.86,5.62,19.33,7.4,10.55,3.76,6.15,94.58,6.88,3.55,6.14,83.93,3.71
2019-09-04,11.49,6.01,6.1,5.09,6.78,23.33,13.85,34.89,13.87,6.07,24.63,28.09,78.28,45.58,26.94,1125.01,42.52,15.86,11.6,14.36,28.53,20.85,19.59,8.13,15.13,17.58,9.95,17.85,9.08,3.45,88.3,8.75,5.51,50.28,6.31,5.47,38.2,29.26,5.78,19.74,7.54,10.98,3.84,6.19,92.24,7.0,3.6,6.08,81.95,3.7
2019-09-05,11.62,6.06,6.07,5.11,6.94,23.83,14.6,35.52,13.71,6.03,25.26,28.71,78.48,46.97,26.96,1144.0,42.6,15.97,11.66,15.0,29.02,22.47,19.42,8.3,15.2,17.85,9.97,18.49,9.14,3.48,89.23,9.1,5.54,51.26,6.29,5.5,38.53,29.6,5.76,20.18,7.55,10.82,3.94,6.23,93.05,7.09,3.62,6.14,82.2,3.72
2019-09-06,11.69,6.08,6.06,5.15,6.95,24.15,14.75,35.89,13.77,6.19,25.94,28.7,80.11,46.7,27.42,1142.49,43.16,16.02,11.8,15.11,29.13,23.75,19.64,8.39,15.31,17.97,9.97,18.83,9.19,3.49,90.7,9.15,5.57,51.73,6.29,5.52,39.13,29.6,5.77,20.42,7.52,10.7,3.97,6.26,94.18,7.11,3.63,6.09,82.16,3.7
2019-09-09,11.75,6.09,6.11,5.19,6.97,24.32,14.87,35.5,14.07,6.33,26.08,28.77,79.25,47.2,27.81,1136.52,42.67,15.91,12.98,15.19,29.69,24.63,19.6,8.43,15.36,17.79,10.05,19.14,9.17,3.49,90.4,9.17,5.56,51.67,6.31,5.51,38.51,29.47,5.77,20.6,7.59,10.75,3.96,6.33,93.8,7.09,3.63,6.12,82.11,3.74
2019-09-10,11.85,6.1,6.11,5.22,6.91,24.2,14.67,35.0,13.99,6.69,25.5,28.45,80.57,47.2,27.68,1123.85,42.6,15.81,13.43,15.12,30.06,26.02,19.56,8.38,15.1,17.66,9.95,19.15,9.21,3.48,89.44,9.2,5.56,51.4,6.28,5.5,37.95,29.14,5.75,20.6,7.59,10.69,3.95,6.35,92.99,7.06,3.62,6.13,82.02,3.77
2019-09-11,11.95,6.15,6.14,5.26,6.87,24.39,14.6,35.05,13.95,6.43,25.34,27.61,78.09,46.5,27.58,1069.52,42.29,15.85,13.27,15.67,29.73,25.5,19.53,8.4,15.21,17.81,9.92,19.19,9.28,3.52,89.56,9.16,5.64,51.68,6.31,5.55,38.23,29.28,5.76,20.66,7.67,10.71,3.95,6.32,91.11,7.14,3.66,6.04,80.85,3.77
2019-09-12,12.0,6.17,6.25,5.21,6.99,24.71,14.75,35.29,14.64,6.43,25.14,27.45,78.6,46.89,28.16,1099.0,42.42,15.94,13.54,16.54,29.75,25.96,19.61,8.69,15.31,17.89,10.17,19.29,9.33,3.53,92.34,9.42,5.63,52.51,6.35,5.57,38.79,29.8,5.83,20.81,7.69,10.8,3.99,6.28,92.39,7.14,3.66,6.06,80.64,3.78
2019-09-16,11.93,6.13,6.3,5.35,6.86,24.28,14.58,35.0,14.47,6.38,25.01,27.51,79.76,47.27,28.0,1099.0,42.23,15.83,13.8,16.19,29.32,25.0,19.72,8.52,14.88,17.86,10.02,19.04,9.28,3.52,91.35,9.29,5.61,51.46,6.35,5.57,37.85,29.31,5.77,20.38,7.66,10.57,3.97,6.5,92.75,7.12,3.66,6.05,80.97,3.83
2019-09-17,11.81,6.06,6.21,5.16,6.66,23.53,14.32,34.79,14.48,6.21,24.7,27.05,79.03,46.49,27.25,1094.01,41.57,15.52,13.73,15.59,28.92,24.81,19.72,8.34,14.17,17.56,9.82,18.52,9.2,3.49,89.52,9.02,5.52,50.27,6.19,5.51,37.29,28.71,5.68,19.8,7.54,10.34,3.95,6.42,92.04,7.04,3.62,5.94,80.42,3.72
2019-09-18,11.93,6.05,6.14,5.07,6.75,23.43,14.4,34.8,14.85,6.18,24.77,27.08,79.81,46.2,27.77,1148.9,41.7,15.6,13.9,15.24,29.0,24.15,19.55,8.45,14.36,17.44,9.8,18.54,9.19,3.48,90.0,8.97,5.52,50.46,6.19,5.5,37.19,28.68,5.68,19.6,7.54,10.54,3.97,6.33,93.8,7.05,3.6,5.82,82.9,3.72
2019-09-19,11.94,6.08,6.18,5.09,6.78,23.59,14.44,34.51,14.81,6.25,24.78,27.47,80.14,45.96,27.76,1145.0,41.68,15.82,15.29,15.35,28.79,24.6,19.48,8.47,14.49,17.46,9.89,18.59,9.18,3.48,89.6,9.14,5.52,50.63,6.22,5.5,37.14,28.81,5.67,19.8,7.58,10.69,3.98,6.35,95.61,7.05,3.61,5.88,82.4,3.73
2019-09-20,11.95,6.09,6.17,5.07,6.83,23.34,14.82,34.51,14.58,6.19,24.66,28.0,81.5,45.17,27.8,1157.42,41.93,15.83,15.34,15.18,28.89,24.95,19.6,8.47,14.49,17.57,9.93,18.36,9.29,3.49,89.85,9.15,5.56,50.58,6.27,5.53,37.2,28.97,5.58,19.67,7.72,10.7,3.96,6.38,93.37,7.08,3.61,5.9,84.5,3.73
2019-09-23,11.75,6.05,6.12,5.05,6.71,22.97,14.44,34.04,14.48,6.11,24.27,27.35,81.1,44.95,27.08,1149.0,41.28,15.67,15.58,15.11,28.39,24.47,19.22,8.36,14.21,17.48,9.71,18.08,9.18,3.47,88.91,9.04,5.5,49.74,6.17,5.48,36.45,28.63,5.51,19.3,7.6,10.34,3.92,6.36,92.79,6.99,3.6,5.88,82.6,3.67
2019-09-24,11.75,6.04,6.07,5.04,6.7,22.96,14.34,34.08,14.39,6.19,24.2,26.96,82.5,44.71,27.03,1184.0,41.24,15.46,16.15,15.26,28.3,24.16,19.4,8.36,15.59,17.37,9.65,18.08,9.19,3.47,88.95,9.0,5.5,49.75,6.15,5.5,35.46,28.5,5.5,19.33,7.54,10.28,3.9,6.26,93.8,6.96,3.6,5.84,85.0,3.69
2019-09-25,11.81,6.03,6.01,5.01,6.66,22.86,14.4,34.35,14.35,6.13,23.67,25.69,82.83,44.68,27.04,1174.0,41.48,15.15,15.01,15.07,27.84,23.68,19.2,8.27,15.34,17.32,9.62,18.04,9.29,3.46,88.78,8.8,5.5,49.76,6.11,5.49,35.58,28.15,5.47,19.18,7.44,10.19,3.93,6.15,94.19,6.98,3.59,5.74,86.39,3.77
2019-09-26,11.97,6.06,6.03,5.0,6.71,22.72,14.39,35.22,14.46,6.03,23.8,25.12,81.31,44.23,27.27,1167.0,42.01,15.25,13.99,14.68,28.05,22.96,19.3,8.25,15.03,17.51,9.56,17.99,9.4,3.5,88.35,8.7,5.52,49.56,6.05,5.55,35.69,28.11,5.45,19.18,7.37,10.1,4.09,6.1,93.53,7.05,3.61,5.52,86.0,3.68
2019-09-27,11.9,6.04,5.92,4.99,6.69,23.05,14.41,35.2,14.24,6.08,23.7,25.21,81.05,44.17,27.3,1174.75,41.44,15.37,14.68,14.86,28.29,23.0,18.69,8.2,15.07,17.69,9.56,18.07,9.38,3.49,88.3,8.69,5.49,49.4,6.01,5.54,35.6,28.06,5.47,19.33,7.36,10.14,4.02,6.11,93.01,7.07,3.6,5.53,87.04,3.67
2019-09-30,11.84,6.02,5.91,5.02,6.63,22.48,14.28,34.75,14.3,6.01,23.78,25.27,80.68,44.15,26.97,1150.0,41.34,15.3,14.08,14.3,28.52,22.32,18.78,8.0,14.4,17.53,9.46,17.57,9.35,3.46,87.04,8.6,5.45,48.67,6.0,5.53,34.87,27.48,5.43,19.09,7.32,10.11,3.94,6.19,93.06,6.99,3.58,5.51,86.7,3.64
2019-10-08,11.9,6.08,5.9,5.0,6.53,22.33,14.55,34.81,15.11,6.03,23.7,25.37,80.35,44.45,27.71,1167.1,42.44,15.55,13.91,14.22,28.54,22.94,18.65,7.91,14.6,17.96,9.63,17.41,9.41,3.48,88.0,8.66,5.49,49.15,6.04,5.56,35.56,27.66,5.45,18.85,7.29,10.1,4.09,6.11,97.1,7.08,3.6,5.46,83.7,3.61
2019-10-09,11.99,6.14,5.89,5.01,6.49,22.23,14.39,35.18,15.67,6.06,23.44,24.99,78.69,43.59,27.96,1146.81,41.81,15.59,14.05,14.3,28.2,23.9,18.9,7.83,14.23,18.3,9.64,17.38,9.56,3.49,88.18,8.68,5.54,49.54,6.06,5.58,36.07,27.74,5.48,18.66,7.3,10.12,4.23,6.1,93.25,7.14,3.62,5.45,83.46,3.62
2019-10-10,11.96,6.11,5.92,5.0,6.8,22.39,14.42,35.11,15.65,6.09,23.91,25.5,83.0,44.24,27.9,1155.0,41.68,15.73,14.44,14.5,28.47,24.1,18.81,8.17,14.64,18.32,9.65,17.5,9.56,3.49,88.5,8.72,5.53,49.63,6.04,5.57,35.94,27.93,5.48,18.65,7.31,10.13,4.26,6.09,95.28,7.14,3.6,5.52,88.23,3.61
2019-10-11,12.45,6.17,5.96,5.08,6.9,22.94,14.75,36.29,15.71,6.12,23.93,25.32,83.39,44.78,28.14,1174.6,43.26,15.77,13.83,14.97,28.3,25.19,18.92,8.38,14.82,18.66,9.71,17.79,9.59,3.53,89.9,8.79,5.59,50.18,6.05,5.64,36.49,28.41,5.51,19.02,7.37,10.18,4.31,6.17,94.81,7.21,3.64,5.51,88.63,3.62
2019-10-14,12.94,6.27,6.0,5.08,6.94,23.09,14.77,36.83,15.6,6.15,24.39,25.52,83.56,45.12,28.51,1180.0,43.15,15.81,14.43,15.16,28.53,24.86,18.94,8.48,15.2,19.01,9.74,18.08,9.76,3.56,90.45,9.04,5.7,50.75,6.08,5.72,37.09,29.02,5.56,19.08,7.43,10.24,4.6,6.16,94.63,7.3,3.67,5.61,88.3,3.65
2019-10-15,13.09,6.26,5.97,5.04,6.92,22.69,15.01,36.64,15.6,6.19,23.93,25.26,85.25,43.94,28.32,1211.0,42.58,15.63,13.53,15.08,28.61,24.61,18.68,8.4,14.91,19.07,9.72,17.98,9.98,3.58,90.2,8.9,5.72,50.39,6.03,5.72,36.92,29.05,5.49,18.59,7.38,10.12,4.62,6.11,95.31,7.36,3.68,5.54,88.0,3.6
2019-10-16,13.08,6.23,5.95,5.05,6.86,22.56,14.87,36.81,15.8,6.1,24.15,25.06,85.97,44.07,28.85,1170.0,42.58,15.64,13.27,15.03,28.28,23.45,18.6,8.37,14.77,19.08,9.76,17.95,9.81,3.59,90.58,9.04,5.71,50.4,6.03,5.72,36.76,29.26,5.5,18.44,7.36,10.14,4.55,6.09,95.7,7.27,3.69,5.49,88.23,3.56
2019-10-17,13.17,6.22,5.93,5.04,6.92,22.52,14.79,37.0,15.68,6.19,23.78,25.15,85.8,43.45,28.5,1183.33,42.6,15.6,13.24,14.78,28.18,23.25,18.38,8.39,15.21,19.03,9.84,17.84,9.71,3.59,91.72,9.04,5.69,50.7,6.03,5.71,36.72,29.58,5.57,18.38,7.37,10.13,4.49,6.11,96.25,7.26,3.68,5.45,89.9,3.56
2019-10-18,12.78,6.09,5.88,4.99,6.75,22.0,14.41,36.18,15.32,6.09,23.45,25.34,84.27,43.25,28.03,1175.79,42.34,15.49,12.83,14.32,28.01,22.56,18.18,8.17,15.23,18.73,9.6,17.45,9.57,3.57,89.75,8.78,5.61,49.32,5.93,5.67,35.86,29.35,5.5,18.23,7.27,9.95,4.41,6.06,95.25,7.25,3.66,5.36,88.5,3.5
2019-10-21,12.91,6.15,5.82,4.98,6.68,21.85,14.46,36.22,15.78,6.16,23.16,25.19,82.61,43.7,29.0,1168.5,42.19,15.52,12.9,14.16,27.89,22.18,18.27,8.09,15.28,19.0,9.61,17.32,9.65,3.6,90.07,8.85,5.69,50.4,5.91,5.79,36.1,30.81,5.5,17.19,7.29,9.94,4.48,6.06,94.75,7.36,3.69,5.37,85.25,3.46
2019-10-22,12.93,6.16,5.82,4.98,6.68,22.1,14.5,36.13,15.69,6.08,23.26,25.36,83.69,43.79,29.05,1170.8,41.92,15.5,13.08,14.26,27.97,22.45,18.12,8.12,15.81,18.93,9.57,17.41,9.61,3.61,90.29,8.76,5.68,50.8,5.9,5.81,35.78,30.68,5.47,17.57,7.3,9.93,4.46,6.07,94.32,7.37,3.69,5.37,86.05,3.47
2019-10-23,12.86,6.14,5.77,4.97,6.61,21.79,14.27,36.0,15.32,5.92,23.2,25.04,82.78,43.9,28.91,1158.91,42.12,15.47,12.98,14.15,27.67,22.16,18.04,8.02,16.11,18.94,9.75,17.26,9.55,3.64,89.5,8.64,5.69,50.62,5.88,5.87,35.28,30.77,5.41,17.63,7.22,9.92,4.46,6.05,92.07,7.38,3.71,5.3,84.39,3.45
2019-10-24,13.09,6.19,5.81,4.99,6.61,21.85,14.01,36.5,15.38,5.92,23.19,24.5,82.71,43.12,29.71,1150.27,42.29,15.21,13.2,14.23,27.15,22.28,18.3,8.0,16.19,19.03,9.83,17.34,9.56,3.65,89.8,8.63,5.75,50.45,5.87,5.92,35.39,30.46,5.4,17.59,7.21,9.89,4.5,6.06,88.65,7.43,3.75,5.37,82.7,3.46
2019-10-25,12.9,6.19,5.82,5.0,6.59,22.06,14.07,36.4,15.53,5.95,23.07,24.81,87.54,44.71,29.9,1171.35,42.38,15.5,14.23,14.4,27.37,22.64,18.13,8.04,15.88,18.85,9.77,17.5,9.64,3.66,88.0,8.6,5.71,49.85,5.88,5.98,35.11,30.5,5.43,17.72,7.25,9.9,4.48,6.06,90.39,7.44,3.73,5.39,83.18,3.47
2019-10-28,12.7,6.18,5.92,5.01,6.76,22.35,13.94,36.2,14.9,6.19,23.68,24.88,91.08,44.82,29.45,1178.29,42.18,15.69,15.18,14.65,27.61,23.45,18.26,8.32,16.01,18.7,9.69,17.72,9.62,3.65,88.64,8.7,5.66,49.86,5.91,5.93,35.42,31.23,5.44,17.81,7.29,9.94,4.46,6.07,91.57,7.36,3.71,5.5,85.49,3.49
2019-10-29,12.77,6.16,5.89,4.99,6.7,21.87,13.86,36.15,14.69,6.1,23.52,25.57,90.76,44.88,29.0,1193.0,41.66,15.69,15.15,14.29,28.01,22.62,18.41,8.23,15.7,18.67,9.63,17.31,9.36,3.61,88.2,8.6,5.64,49.28,5.85,5.91,34.67,30.87,5.36,17.5,7.2,9.77,4.46,6.03,91.93,7.3,3.69,5.45,85.88,3.44
2019-10-30,12.59,6.16,5.85,4.96,6.64,21.87,13.91,35.41,14.59,6.13,23.3,24.95,90.18,45.08,28.75,1183.8,41.98,15.22,14.91,14.09,27.12,22.14,18.43,8.24,15.77,18.92,9.51,17.04,9.39,3.62,87.95,8.66,5.63,49.34,5.77,5.95,34.55,32.41,5.29,17.32,7.16,9.52,4.5,5.98,90.15,7.32,3.69,5.37,85.52,3.4
2019-10-31,12.51,6.15,5.8,4.9,6.66,21.7,13.47,35.5,14.41,6.14,23.5,25.46,90.88,45.61,28.55,1180.01,42.16,16.0,15.2,14.1,29.0,22.2,18.44,8.3,15.35,18.72,9.38,17.06,9.33,3.64,88.12,8.55,5.61,47.72,5.76,5.91,34.51,33.45,5.24,17.45,7.2,9.41,4.34,5.88,90.35,7.29,3.7,5.3,94.07,3.4
2019-11-01,12.75,6.18,5.8,4.89,6.76,22.18,13.9,36.6,14.82,6.16,23.85,25.8,92.5,45.77,28.93,1185.0,43.47,17.36,15.44,14.33,29.44,22.45,18.38,8.37,15.59,19.39,9.63,17.26,9.35,3.66,90.04,8.65,5.66,48.19,5.83,5.94,35.3,33.32,5.28,17.66,7.21,9.46,4.5,5.89,90.81,7.3,3.7,5.35,94.46,3.42
